,Squad,League,90s,Gls/90,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDist,npxG/90,npxG/Sh,np:G-xG,TotDist/pass,PrgDist/Pass,Short%,Med%,Long%,Ast,xAG,xA,A-xAG,PropShort,PropMed,PropLong,PropAssistShots,PropFinalThirdPasses,PropPassinPA,PropCrossinPA,TotPassAtt,Sw,Crs,TI,PropPassBlocked,SCA90,Shot-Creating Pass/90,Shot-Creating Drib/90,Shot-CreatingSh/90,Shot-Creating Def/90,Poss,Prop Def Pen Touches,Prop Def 3rd Touches,Prop Mid 3rd Touches,Prop Att 3rd Touches,Prop Att Pen Touches,AttDribbles,DribSucc%,RecPass/Misplayed,Dis,PropPassRecProg,OppPoss,TotalTouches,Tkl,Tkl%,PropTkl Def 3rd,PropTkl Mid 3rd,PropTkl Att 3rd,DribTkl,DribTkl%,Past,Blocks,PropBlockSh,PropBlockPass,Int,Clr,Age,Starts,Mn/Start,onG,onGA,+/-,onxG,onxGA,xG+/-,onG-xG,onGA-xGA,G-xG+/-,CrdY,Fls,Fld,TimesOffside,PKwon,PKcon,Recov,DuelWin%,AerialDuels
118,Philadelphia,Major-League-Soccer,34.0,2.0588235294117645,0.382,12.94,4.94,0.14,0.36,17.2,1.5176470588235293,0.12,0.27647058823529413,19.163816196167318,8.289614671337317,0.8320000000000001,0.804,0.523,1.4411764705882353,38.7,1.1382352941176472,10.3,0.364155766050218,0.3849045256352428,0.19463238610735226,0.03255718112507727,0.08716257984751699,0.020502781784463214,0.00783020811868947,344.88235294117646,0.009120009663586398,0.03466811620462644,17.970588235294116,0.01739445551730386,22.62,15.441176470588236,0.8823529411764706,1.6764705882352942,0.6470588235294118,0.439,0.11628042051460766,0.21548469535923798,0.42156008596154965,0.20317128419585292,0.043503513968751815,13.176470588235293,0.442,19.539877300613494,5.852941176470588,3.3412872841444274,0.5609999999999999,506.38235294117646,17.5,0.6201680672268908,0.5042016806722689,0.38823529411764707,0.10756302521008403,17.176470588235293,0.474,307,10.764705882352942,0.31147540983606553,0.6885245901639344,11.382352941176471,20.294117647058822,26.1,374,84,2.1176470588235294,0.7647058823529411,1.35,1.7441176470588236,1.1176470588235294,0.63,0.3735294117647059,-0.3529411764705883,24.7,68,14.352941176470589,10.764705882352942,1.6764705882352942,0.20588235294117646,0.14705882352941177,54.8235294117647,0.503,31.323529411764707
119,Portland Timbers,Major-League-Soccer,34.0,1.5294117647058822,0.308,12.62,3.88,0.1,0.32,18.6,1.223529411764706,0.1,0.011764705882352941,18.152945058571195,6.831463454875434,0.884,0.8440000000000001,0.534,1.0294117647058822,34.3,1.035294117647059,0.7,0.39418416801292405,0.37796445880452345,0.17447495961227785,0.026480778749381293,0.08686685365451245,0.018231314964527307,0.004537205081669692,408.79411764705884,0.012562662318052786,0.03521169293954219,17.058823529411764,0.014012200277828108,22.59,16.264705882352942,1.0,1.4411764705882353,0.6470588235294118,0.48200000000000004,0.1142181556492238,0.21651074329186798,0.42330626092320345,0.20864603680477023,0.03731880333093451,17.441176470588236,0.518,22.103703703703705,7.911764705882353,2.922587131367292,0.518,572.1764705882354,16.647058823529413,0.597173144876325,0.5441696113074205,0.3074204946996466,0.14840989399293286,18.323529411764707,0.457,338,9.352941176470589,0.3930817610062893,0.6069182389937107,10.823529411764707,21.58823529411765,27.9,374,83,1.5588235294117647,1.5588235294117647,0.0,1.4794117647058822,1.5235294117647058,-0.04,0.07941176470588251,0.03529411764705892,1.5,94,13.235294117647058,10.941176470588236,0.8235294117647058,0.2647058823529412,0.058823529411764705,53.794117647058826,0.47200000000000003,24.941176470588236
120,Real Salt Lake,Major-League-Soccer,34.0,1.2647058823529411,0.35700000000000004,12.76,4.56,0.1,0.27,17.3,1.2823529411764707,0.1,-0.047058823529411764,19.35004690031551,7.140104033427133,0.8759999999999999,0.8590000000000001,0.531,0.9705882352941176,33.7,0.9470588235294118,-0.7,0.3510104345528992,0.40113591335358606,0.2001717078325188,0.028737102413234416,0.0863818538415622,0.013729001449646115,0.007845143685512066,398.55882352941177,0.011898290753155764,0.044633689678081775,17.735294117647058,0.013649815787884278,22.5,16.264705882352942,1.411764705882353,1.2352941176470589,0.5588235294117647,0.474,0.10458666666666666,0.21242666666666662,0.43365333333333334,0.21232,0.03701333333333333,17.147058823529413,0.499,22.547758284600388,6.470588235294118,2.6190023342266793,0.526,551.4705882352941,13.676470588235293,0.6064516129032259,0.4903225806451613,0.3849462365591398,0.12473118279569892,14.205882352941176,0.449,266,9.205882352941176,0.28753993610223644,0.7124600638977636,10.676470588235293,17.470588235294116,27.6,374,83,1.2647058823529411,1.3235294117647058,-0.06,1.326470588235294,1.311764705882353,0.01,-0.061764705882352944,0.0117647058823529,-2.5,69,10.323529411764707,9.735294117647058,1.911764705882353,0.058823529411764705,0.2647058823529412,49.5,0.484,25.0
121,San Jose,Major-League-Soccer,34.0,1.5294117647058822,0.317,13.18,4.18,0.1,0.32,19.2,1.161764705882353,0.09,0.16176470588235295,18.46568426797653,6.243894119252285,0.895,0.88,0.608,1.0294117647058822,30.8,1.0323529411764707,4.2,0.3914506900033659,0.4137776281835521,0.15589588241893865,0.022854413971892484,0.07606767635420932,0.013576204120616726,0.003888661481784691,473.20588235294116,0.010025970888445975,0.03599685933442049,19.38235294117647,0.017213263272331945,23.12,16.5,1.2352941176470589,1.4705882352941178,0.8529411764705882,0.564,0.09493258949325895,0.2125987912598791,0.46211064621106457,0.200697350069735,0.029660622966062294,18.88235294117647,0.494,25.798573975044565,9.941176470588236,2.372693981897326,0.43600000000000005,632.6470588235295,15.588235294117647,0.5547169811320755,0.5037735849056604,0.3754716981132075,0.12075471698113208,17.470588235294116,0.49700000000000005,299,9.823529411764707,0.3502994011976048,0.6497005988023952,11.205882352941176,14.117647058823529,25.7,374,84,1.5294117647058822,2.0294117647058822,-0.5,1.3205882352941176,1.788235294117647,-0.47,0.20882352941176463,0.24117647058823533,-1.0999999999999996,66,11.088235294117647,13.441176470588236,1.1470588235294117,0.14705882352941177,0.17647058823529413,51.205882352941174,0.498,18.323529411764703
122,Seattle,Major-League-Soccer,34.0,1.2941176470588236,0.298,12.15,3.62,0.09,0.31,17.6,1.25,0.11,-0.1323529411764706,17.67717554133188,6.345499114803214,0.902,0.862,0.591,0.7941176470588235,33.1,0.9647058823529411,-6.1,0.4197660883543041,0.3760878000110859,0.1534283022005432,0.020223341958327656,0.07599073947977665,0.011507558218711699,0.006060193381451723,482.2647058823529,0.011233919188258742,0.04330494654828773,17.264705882352942,0.016790481367397473,22.06,16.11764705882353,0.8529411764705882,1.3823529411764706,0.7058823529411765,0.529,0.10267712151440636,0.2015032710063564,0.4568273558205354,0.20753491393309517,0.031457337725606646,15.029411764705882,0.505,31.239224137931036,8.294117647058824,2.3339082442221457,0.471,633.9117647058823,16.0,0.5900735294117647,0.5386029411764706,0.35661764705882354,0.10477941176470588,16.647058823529413,0.489,289,9.205882352941176,0.3258785942492013,0.6741214057507988,10.617647058823529,17.205882352941178,27.7,374,82,1.3823529411764706,1.3529411764705883,0.03,1.4058823529411764,1.5441176470588236,-0.14,-0.0235294117647058,-0.19117647058823528,5.7,64,9.852941176470589,11.911764705882353,1.7941176470588236,0.20588235294117646,0.20588235294117646,52.94117647058823,0.511,23.5
123,Sporting KC,Major-League-Soccer,34.0,1.1764705882352942,0.341,12.06,4.12,0.09,0.26,19.1,1.026470588235294,0.09,0.061764705882352944,18.703689615823507,6.00608596424496,0.8859999999999999,0.8759999999999999,0.579,0.6176470588235294,26.1,0.7911764705882353,-5.1,0.3750997116033626,0.4124071915076395,0.1680063815426152,0.02267021681247623,0.08101939901103081,0.010346139216432104,0.00502092050209205,429.5882352941176,0.011415111433230657,0.03388294980974814,20.264705882352942,0.01618650721749109,21.21,15.558823529411764,1.2647058823529411,1.0588235294117647,0.6176470588235294,0.5,0.09617624715117751,0.21266143327424664,0.4449734109901241,0.21362370220308938,0.032565206381362365,17.058823529411764,0.483,24.098696461824954,7.470588235294118,2.0151456610771965,0.5,580.7352941176471,13.235294117647058,0.5866666666666667,0.40666666666666673,0.44888888888888895,0.14444444444444446,13.029411764705882,0.46299999999999997,238,8.588235294117647,0.3082191780821918,0.6917808219178083,9.205882352941176,16.41176470588235,28.0,374,83,1.2352941176470589,1.588235294117647,-0.35,1.1411764705882352,1.3647058823529412,-0.22,0.09411764705882364,0.22352941176470575,-4.4,64,11.029411764705882,12.058823529411764,0.7647058823529411,0.058823529411764705,0.17647058823529413,49.411764705882355,0.473,22.38235294117647
124,Toronto FC,Major-League-Soccer,34.0,1.411764705882353,0.365,10.71,3.91,0.12,0.32,18.0,1.0588235294117647,0.1,0.17647058823529413,16.767502160760586,6.2696629213483135,0.89,0.853,0.518,0.9117647058823529,28.5,0.95,2.5,0.4390441006695914,0.36977603324867236,0.13611175248210577,0.020239124171708443,0.07821953327571304,0.017286084701815037,0.0019446845289541918,456.6470588235294,0.00791206136377363,0.026816452255843448,19.764705882352942,0.01733405810231322,19.24,14.176470588235293,1.2352941176470589,1.1176470588235294,0.4411764705882353,0.51,0.10764019570944673,0.21753857734286788,0.4309371471584494,0.21443357169740307,0.02945050809183289,22.08823529411765,0.493,23.031932773109244,10.029411764705882,2.612521891418564,0.49,625.1764705882354,15.735294117647058,0.5682242990654206,0.46915887850467297,0.3719626168224299,0.15887850467289721,14.735294117647058,0.491,255,10.588235294117647,0.3194444444444445,0.6805555555555556,10.029411764705882,17.941176470588236,26.9,374,81,1.4411764705882353,1.9411764705882353,-0.5,1.2441176470588236,1.7264705882352942,-0.48,0.19705882352941173,0.21470588235294108,-0.6000000000000014,66,9.794117647058824,12.735294117647058,1.2058823529411764,0.20588235294117646,0.11764705882352941,55.294117647058826,0.485,22.0
125,Vancouver,Major-League-Soccer,34.0,1.1764705882352942,0.312,11.24,3.5,0.09,0.3,17.7,1.0088235294117647,0.09,0.049999999999999996,18.75571083042193,7.183911134999552,0.8809999999999999,0.84,0.526,0.6764705882352942,26.1,0.9029411764705882,-3.1,0.36949740034662043,0.4097746967071057,0.17622183708838823,0.024634954761264892,0.08841709217952164,0.016841350891337453,0.007524858908895459,378.47058823529414,0.007368484628857885,0.03968110164884943,16.705882352941178,0.0143141873527813,19.97,14.235294117647058,0.9117647058823529,1.4411764705882353,0.5882352941176471,0.419,0.109683187126334,0.21640498407554337,0.4410795105324914,0.19606637984019668,0.03676593842543442,13.029411764705882,0.521,23.576017130620986,6.0588235294117645,2.887375113533152,0.581,526.3823529411766,14.764705882352942,0.6334661354581673,0.5318725099601593,0.3386454183266932,0.1294820717131474,15.647058823529411,0.419,309,10.264705882352942,0.3782234957020057,0.6217765042979942,10.205882352941176,19.441176470588236,25.6,374,79,1.1764705882352942,1.6764705882352942,-0.5,1.1264705882352941,1.4705882352941178,-0.34,0.050000000000000044,0.2058823529411764,-5.300000000000001,70,11.294117647058824,11.058823529411764,1.5294117647058822,0.14705882352941177,0.20588235294117646,49.794117647058826,0.473,26.058823529411764
126,Ajax,Eredivisie,34.0,2.764705882352941,0.348,19.79,6.88,0.13,0.38,16.0,2.570588235294118,0.13,0.01764705882352941,16.97906855049712,6.191156462585035,0.888,0.877,0.633,2.088235294117647,70.2,2.8794117647058823,0.8,0.4332208084480222,0.3920626677053579,0.11386652817450012,0.02752485609628467,0.1001569858712716,0.028362114076399794,0.006017791732077447,631.7352941176471,0.006797336933749243,0.037850924158480376,21.323529411764707,0.016434657106941666,36.06,27.88235294117647,1.2941176470588236,2.323529411764706,0.5,0.66,0.06629283948795514,0.160733389899288,0.44394436861327335,0.2709263289925112,0.058103073006972365,19.323529411764707,0.609,29.76107594936709,10.352941176470589,3.277260885746185,0.33999999999999997,797.2647058823529,16.205882352941178,0.6098003629764065,0.38294010889292196,0.4246823956442831,0.1923774954627949,14.323529411764707,0.493,247,9.852941176470589,0.20895522388059698,0.7910447761194029,9.647058823529411,12.029411764705882,26.2,374,82,2.8823529411764706,0.5588235294117647,2.32,2.773529411764706,0.8470588235294118,1.93,0.10882352941176476,-0.28823529411764703,13.5,35,8.470588235294118,9.911764705882353,2.088235294117647,0.20588235294117646,0.0,64.94117647058823,0.599,29.88235294117647
127,AZ Alkmaar,Eredivisie,34.0,1.8235294117647058,0.36,13.32,4.79,0.12,0.34,17.2,1.535294117647059,0.12,0.11176470588235293,17.773616650049853,6.314618644067797,0.883,0.867,0.5589999999999999,1.4411764705882353,41.7,1.3,7.3,0.4058470764617691,0.39165417291354326,0.14717641179410296,0.022058823529411766,0.07764207377866401,0.016949152542372878,0.0068544366899302095,540.8823529411765,0.008100935797755946,0.030634573304157548,20.61764705882353,0.01475860142464733,24.0,18.5,1.2352941176470589,1.0588235294117647,0.5882352941176471,0.5579999999999999,0.08811620820636976,0.2063697457945486,0.47021747297240896,0.20148599574237178,0.03381057728430104,16.11764705882353,0.562,23.7987987987988,9.588235294117647,2.5698422712933753,0.44200000000000006,704.6176470588234,16.5,0.5686274509803921,0.3493761140819964,0.48841354723707664,0.1622103386809269,16.676470588235293,0.45899999999999996,307,9.735294117647058,0.2084592145015106,0.7915407854984895,9.911764705882353,15.735294117647058,24.4,374,84,1.8823529411764706,1.2941176470588236,0.59,1.697058823529412,1.2352941176470589,0.46,0.1852941176470586,0.05882352941176472,4.199999999999999,52,10.088235294117647,8.352941176470589,2.2058823529411766,0.17647058823529413,0.0,61.294117647058826,0.502,34.26470588235294
128,Cambuur,Eredivisie,34.0,1.5,0.377,9.76,3.68,0.14,0.38,19.2,1.0852941176470587,0.11,0.29705882352941176,19.70389948006932,7.304939341421144,0.836,0.8440000000000001,0.562,1.1176470588235294,30.3,0.8117647058823529,7.7,0.3445786295615647,0.3983985297978472,0.20234969808348646,0.023223570190641248,0.06707105719237434,0.013431542461005197,0.0036395147313691505,396.7352941176471,0.0065645514223194755,0.018669398016667442,20.970588235294116,0.010940919037199124,17.56,12.941176470588236,0.7352941176470589,0.7647058823529411,0.5,0.483,0.15266859743483657,0.24860364087712036,0.41709764170459246,0.15587505171700455,0.025755068266446003,14.294117647058824,0.5489999999999999,19.17206132879046,7.823529411764706,2.2749244712990935,0.517,568.7058823529412,16.5,0.5597147950089126,0.5276292335115864,0.37789661319073087,0.09447415329768272,17.794117647058822,0.426,347,11.323529411764707,0.33766233766233766,0.6623376623376623,9.735294117647058,23.764705882352942,26.1,374,82,1.5588235294117647,2.0588235294117645,-0.5,1.2,1.947058823529412,-0.75,0.35882352941176476,0.11176470588235254,8.399999999999999,54,9.823529411764707,10.088235294117647,1.4411764705882353,0.14705882352941177,0.058823529411764705,52.8235294117647,0.456,30.735294117647058
129,Feyenoord,Eredivisie,34.0,2.2058823529411766,0.344,19.09,6.56,0.11,0.32,17.7,2.038235294117647,0.11,0.07941176470588236,17.332549941245595,6.166800667944832,0.889,0.8640000000000001,0.573,1.6764705882352942,54.1,1.5470588235294118,2.9,0.4172898594077176,0.37576029514408216,0.14318476418386678,0.031170758859546045,0.09184241449687675,0.021708207062898135,0.005009586245284186,540.9705882352941,0.004841938637739187,0.03277620000931142,22.38235294117647,0.015224172447506866,33.44,24.41176470588235,2.264705882352941,1.9411764705882353,0.8529411764705882,0.585,0.07512458471760797,0.17300664451827244,0.47238372093023256,0.23156146179401993,0.047923588039867106,20.941176470588236,0.649,23.865269461077844,9.794117647058824,2.891983439969891,0.41500000000000004,708.2352941176471,17.470588235294116,0.6161616161616162,0.393939393939394,0.42255892255892263,0.18350168350168353,16.794117647058822,0.518,275,10.205882352941176,0.2161383285302594,0.7838616714697407,9.205882352941176,13.382352941176471,24.9,374,83,2.235294117647059,1.0,1.24,2.1294117647058823,1.0088235294117647,1.12,0.10588235294117654,-0.008823529411764675,3.8999999999999986,41,9.676470588235293,8.941176470588236,2.0294117647058822,0.08823529411764706,0.11764705882352941,65.88235294117646,0.534,27.38235294117647
130,Fortuna Sittard,Eredivisie,34.0,1.0294117647058822,0.364,9.94,3.62,0.09,0.26,19.7,0.973529411764706,0.1,-0.03235294117647059,19.626699127612092,7.900182592818016,0.8290000000000001,0.7959999999999999,0.5,0.7058823529411765,26.0,0.7000000000000001,-2.0,0.3436888985444276,0.38293866319067277,0.2150771236150337,0.02525867315885575,0.07242848447961046,0.013085818624467437,0.005072022722661798,357.9117647058824,0.005307509660598724,0.02453559290469761,20.294117647058822,0.012291075003491782,17.68,11.264705882352942,1.4411764705882353,0.9117647058823529,0.8235294117647058,0.434,0.14577566161000996,0.2515225334957369,0.4141844756948289,0.15928468608127558,0.029232643118148598,16.941176470588236,0.5710000000000001,15.663974151857834,7.764705882352941,2.3529290429042904,0.5660000000000001,531.2352941176471,15.705882352941176,0.5617977528089888,0.5243445692883895,0.3614232209737828,0.11423220973782773,17.647058823529413,0.43700000000000006,338,12.411764705882353,0.3720379146919431,0.6279620853080569,11.058823529411764,25.970588235294116,26.3,374,83,1.0588235294117647,1.9705882352941178,-0.91,1.0441176470588236,1.9911764705882353,-0.95,0.014705882352941124,-0.020588235294117574,1.2000000000000028,62,11.176470588235293,9.205882352941176,1.3823529411764706,0.058823529411764705,0.058823529411764705,58.23529411764706,0.522,33.61764705882353
131,Go Ahead Eag,Eredivisie,34.0,1.0588235294117647,0.345,10.5,3.62,0.1,0.28,17.3,1.026470588235294,0.1,-0.026470588235294117,18.342034046268004,7.45220427760803,0.841,0.82,0.49,0.7941176470588235,26.5,0.7970588235294118,0.5,0.3719465158138339,0.3779249164309591,0.1809591154538442,0.022697512003491925,0.06931470973374071,0.014142295940637276,0.005761676123963335,406.29411764705884,0.004097025001163927,0.023837236370408306,22.941176470588236,0.015689743470366405,18.35,12.941176470588236,0.9117647058823529,1.0,0.7352941176470589,0.47200000000000003,0.1394775255448734,0.24492877636281268,0.4132480998640962,0.1709367292495092,0.031408868978708405,15.588235294117647,0.5379999999999999,18.24512987012987,10.0,2.5411513479846963,0.528,584.3235294117648,15.205882352941176,0.5589941972920697,0.5067698259187621,0.3694390715667311,0.12379110251450677,17.0,0.462,311,12.323529411764707,0.3412887828162291,0.6587112171837708,11.558823529411764,22.970588235294116,24.8,374,83,1.088235294117647,1.5,-0.41,1.0705882352941176,1.7411764705882353,-0.67,0.01764705882352935,-0.24117647058823533,8.7,39,8.764705882352942,9.470588235294118,1.6470588235294117,0.058823529411764705,0.11764705882352941,58.705882352941174,0.461,35.55882352941177
132,Groningen,Eredivisie,34.0,1.1470588235294117,0.349,11.47,4.0,0.1,0.28,18.6,1.1264705882352941,0.1,-0.008823529411764706,21.067876588021775,7.8019056261343005,0.82,0.848,0.526,0.7941176470588235,26.1,0.7264705882352941,0.9,0.2821404682274248,0.4339130434782609,0.23732441471571908,0.022686025408348454,0.0735934664246824,0.011252268602540836,0.006261343012704174,390.5,0.007868150286326179,0.029749988360724428,20.735294117647058,0.010661576423483402,18.82,12.823529411764707,1.0,1.1470588235294117,0.5882352941176471,0.489,0.14656673879769885,0.25354937457117227,0.40771626114952236,0.16160869794690452,0.030558927534702067,14.294117647058824,0.516,17.44426494345719,7.735294117647059,2.24189664752732,0.511,557.2647058823529,17.11764705882353,0.6374570446735396,0.5103092783505154,0.3556701030927835,0.13402061855670103,18.11764705882353,0.42200000000000004,356,11.558823529411764,0.2951653944020356,0.7048346055979643,10.970588235294118,17.823529411764707,24.4,374,81,1.2058823529411764,1.6176470588235294,-0.41,1.1500000000000001,1.3735294117647059,-0.22,0.05588235294117627,0.24411764705882355,-6.4,55,10.5,10.441176470588236,1.5,0.029411764705882353,0.058823529411764705,56.911764705882355,0.446,34.17647058823529
